country;year;gender;age;suicides_no;population;HDI_for_year;gdp_for_year;gdp_per_capital;generation
Spain;2013;male;55-74 years;812;4513382;0.874;1361854206549;30792;Boomers
Spain;2013;male;35-54 years;1174;7548690;0.874;1361854206549;30792;Generation X
Spain;2013;male;25-34 years;260;3221833;0.874;1361854206549;30792;Millenials
Spain;2013;female;75+ years;173;2610418;0.874;1361854206549;30792;Silent
Spain;2013;female;55-74 years;287;4877060;0.874;1361854206549;30792;Boomers
Spain;2013;male;15-24 years;131;2330807;0.874;1361854206549;30792;Millenials
Spain;2013;female;35-54 years;373;7349605;0.874;1361854206549;30792;Generation X
Spain;2013;female;25-34 years;79;3167837;0.874;1361854206549;30792;Millenials
Spain;2013;female;15-24 years;45;2226350;0.874;1361854206549;30792;Millenials
Spain;2013;male;5-14 years;6;2422042;0.874;1361854206549;30792;Generation Z
Spain;2013;female;5-14 years;3;2282942;0.874;1361854206549;30792;Generation Z
Spain;2014;male;75+ years;587;1677547;0.876;1376910811041;31171;Silent
Spain;2014;male;55-74 years;759;4639848;0.876;1376910811041;31171;Boomers
Spain;2014;male;35-54 years;1184;7552174;0.876;1376910811041;31171;Generation X
Spain;2014;male;25-34 years;268;3040808;0.876;1376910811041;31171;Millenials
Spain;2014;female;75+ years;157;2611618;0.876;1376910811041;31171;Silent
Spain;2014;male;15-24 years;136;2297600;0.876;1376910811041;31171;Millenials
Spain;2014;female;55-74 years;294;5008921;0.876;1376910811041;31171;Boomers
Spain;2014;female;35-54 years;380;7373279;0.876;1376910811041;31171;Generation X
Spain;2014;female;25-34 years;86;3012206;0.876;1376910811041;31171;Millenials
Spain;2014;female;15-24 years;50;2191362;0.876;1376910811041;31171;Millenials
Spain;2014;female;5-14 years;6;2312052;0.876;1376910811041;31171;Generation Z
Spain;2014;male;5-14 years;4;2455356;0.876;1376910811041;31171;Generation Z
Spain;2015;male;75+ years;573;1693221;;1197789902774;27108;Silent
Spain;2015;male;55-74 years;736;4750328;;1197789902774;27108;Boomers
Spain;2015;male;35-54 years;1015;7551081;;1197789902774;27108;Generation X
Spain;2015;male;25-34 years;241;2897590;;1197789902774;27108;Millenials
Spain;2015;female;75+ years;168;2624796;;1197789902774;27108;Silent
Spain;2015;female;55-74 years;281;5125562;;1197789902774;27108;Boomers
Spain;2015;female;35-54 years;360;7389698;;1197789902774;27108;Generation X
Spain;2015;male;15-24 years;109;2287320;;1197789902774;27108;Millenials
Spain;2015;female;25-34 years;66;2884411;;1197789902774;27108;Millenials
Spain;2015;female;15-24 years;47;2177807;;1197789902774;27108;Millenials
Spain;2015;male;5-14 years;7;2475209;;1197789902774;27108;Generation Z
Spain;2015;female;5-14 years;1;2329505;;1197789902774;27108;Generation Z
Sweden;1997;male;75+ years;106;293200;;264477727279;31821;G.I. Generation
Sweden;1997;male;55-74 years;227;799800;;264477727279;31821;Silent
Sweden;1997;male;35-54 years;333;1241800;;264477727279;31821;Boomers
Sweden;1997;male;25-34 years;125;643100;;264477727279;31821;Generation X
Sweden;1997;male;15-24 years;63;542000;;264477727279;31821;Generation X
Sweden;1997;female;35-54 years;138;1199600;;264477727279;31821;Boomers
Sweden;1997;female;55-74 years;84;864300;;264477727279;31821;Silent
Sweden;1997;female;75+ years;43;472800;;264477727279;31821;G.I. Generation
Sweden;1997;female;25-34 years;42;613100;;264477727279;31821;Generation X
Sweden;1997;female;15-24 years;34;518700;;264477727279;31821;Generation X
Sweden;1997;female;5-14 years;3;545900;;264477727279;31821;Millenials
Sweden;1997;male;5-14 years;3;577000;;264477727279;31821;Millenials
Sweden;1998;male;75+ years;129;297400;;266800462899;31966;G.I. Generation
Sweden;1998;male;55-74 years;250;812600;;266800462899;31966;Silent
Sweden;1998;male;35-54 years;325;1241400;;266800462899;31966;Boomers
Sweden;1998;male;25-34 years;119;640900;;266800462899;31966;Generation X
Sweden;1998;female;75+ years;59;478400;;266800462899;31966;G.I. Generation
Sweden;1998;female;55-74 years;107;872000;;266800462899;31966;Silent
Sweden;1998;male;15-24 years;57;534000;;266800462899;31966;Generation X
Sweden;1998;female;35-54 years;119;1199900;;266800462899;31966;Boomers
Sweden;1998;female;25-34 years;35;612500;;266800462899;31966;Generation X
Sweden;1998;female;15-24 years;28;510700;;266800462899;31966;Generation X
Sweden;1998;male;5-14 years;2;589000;;266800462899;31966;Millenials
Sweden;1998;female;5-14 years;1;557500;;266800462899;31966;Millenials
Sweden;1999;male;75+ years;122;300569;;270847937645;32328;G.I. Generation
Sweden;1999;male;55-74 years;239;830817;;270847937645;32328;Silent
Sweden;1999;male;35-54 years;317;1240536;;270847937645;32328;Boomers
Sweden;1999;male;25-34 years;103;635058;;270847937645;32328;Generation X
Sweden;1999;male;15-24 years;78;527294;;270847937645;32328;Generation X
Sweden;1999;female;35-54 years;141;1200105;;270847937645;32328;Boomers
Sweden;1999;female;75+ years;52;482165;;270847937645;32328;G.I. Generation
Sweden;1999;female;55-74 years;88;885033;;270847937645;32328;Silent
Sweden;1999;female;25-34 years;45;608461;;270847937645;32328;Generation X
Sweden;1999;female;15-24 years;32;503923;;270847937645;32328;Generation X
Sweden;1999;male;5-14 years;3;597532;;270847937645;32328;Millenials
Sweden;1999;female;5-14 years;0;566520;;270847937645;32328;Millenials
Sweden;2000;male;75+ years;128;303198;0.897;259802012617;30896;G.I. Generation
Sweden;2000;male;55-74 years;221;852707;0.897;259802012617;30896;Silent
Sweden;2000;male;35-54 years;275;1240681;0.897;259802012617;30896;Boomers
Sweden;2000;male;25-34 years;114;626512;0.897;259802012617;30896;Generation X
Sweden;2000;male;15-24 years;63;524457;0.897;259802012617;30896;Generation X
Sweden;2000;female;55-74 years;100;901293;0.897;259802012617;30896;Silent
Sweden;2000;female;35-54 years;123;1200882;0.897;259802012617;30896;Boomers
Sweden;2000;female;75+ years;49;484818;0.897;259802012617;30896;G.I. Generation
Sweden;2000;female;15-24 years;26;500737;0.897;259802012617;30896;Generation X
Sweden;2000;female;25-34 years;30;601750;0.897;259802012617;30896;Generation X
Sweden;2000;female;5-14 years;1;570673;0.897;259802012617;30896;Millenials
Sweden;2000;male;5-14 years;1;601300;0.897;259802012617;30896;Millenials
Sweden;2001;male;75+ years;129;305543;;239917320967;28429;Silent
Sweden;2001;male;55-74 years;228;876012;;239917320967;28429;Silent
Sweden;2001;male;35-54 years;311;1241616;;239917320967;28429;Boomers
Sweden;2001;male;25-34 years;104;616460;;239917320967;28429;Generation X
Sweden;2001;female;75+ years;63;486462;;239917320967;28429;Silent
Sweden;2001;female;55-74 years;116;919616;;239917320967;28429;Silent
Sweden;2001;female;35-54 years;135;1201311;;239917320967;28429;Boomers
Sweden;2001;male;15-24 years;59;527111;;239917320967;28429;Millenials
Sweden;2001;female;25-34 years;29;593553;;239917320967;28429;Generation X
Sweden;2001;female;15-24 years;18;502901;;239917320967;28429;Millenials
Sweden;2001;female;5-14 years;3;569357;;239917320967;28429;Millenials
Sweden;2001;male;5-14 years;2;599375;;239917320967;28429;Millenials
Sweden;2002;male;75+ years;112;306832;;263926220333;31175;Silent
Sweden;2002;male;55-74 years;252;899721;;263926220333;31175;Silent
Sweden;2002;male;35-54 years;315;1242971;;263926220333;31175;Boomers
Sweden;2002;male;25-34 years;101;605900;;263926220333;31175;Generation X
Sweden;2002;male;15-24 years;78;533111;;263926220333;31175;Millenials
Sweden;2002;female;55-74 years;102;939023;;263926220333;31175;Silent
Sweden;2002;female;75+ years;49;486242;;263926220333;31175;Silent
Sweden;2002;female;35-54 years;105;1201907;;263926220333;31175;Boomers
Sweden;2002;female;25-34 years;36;584302;;263926220333;31175;Generation X
Sweden;2002;female;15-24 years;23;508851;;263926220333;31175;Millenials
Sweden;2002;male;5-14 years;4;593329;;263926220333;31175;Millenials
Sweden;2002;female;5-14 years;3;563639;;263926220333;31175;Millenials
Sweden;2003;male;75+ years;105;307923;;331108912605;38997;Silent
Sweden;2003;male;55-74 years;225;922446;;331108912605;38997;Silent
Sweden;2003;male;35-54 years;300;1242898;;331108912605;38997;Boomers
Sweden;2003;male;25-34 years;85;596698;;331108912605;38997;Generation X
Sweden;2003;male;15-24 years;60;543102;;331108912605;38997;Millenials
Sweden;2003;female;75+ years;50;486063;;331108912605;38997;Silent
Sweden;2003;female;25-34 years;58;576009;;331108912605;38997;Generation X
Sweden;2003;female;55-74 years;92;957995;;331108912605;38997;Silent
Sweden;2003;female;35-54 years;99;1201468;;331108912605;38997;Boomers
Sweden;2003;female;15-24 years;35;518172;;331108912605;38997;Millenials
Sweden;2003;female;5-14 years;2;554143;;331108912605;38997;Millenials
Sweden;2003;male;5-14 years;1;583622;;331108912605;38997;Millenials
Sweden;2004;male;75+ years;109;309512;;381705425302;44831;Silent
Sweden;2004;male;55-74 years;248;943682;;381705425302;44831;Silent
Sweden;2004;male;35-54 years;300;1240460;;381705425302;44831;Boomers
Sweden;2004;male;15-24 years;90;555650;;381705425302;44831;Millenials
Sweden;2004;male;25-34 years;84;590802;;381705425302;44831;Generation X
Sweden;2004;female;55-74 years;107;975912;;381705425302;44831;Silent
Sweden;2004;female;75+ years;43;486526;;381705425302;44831;Silent
Sweden;2004;female;35-54 years;103;1199288;;381705425302;44831;Boomers
Sweden;2004;female;15-24 years;32;529514;;381705425302;44831;Millenials
Sweden;2004;female;25-34 years;32;570904;;381705425302;44831;Generation X
Sweden;2004;female;5-14 years;4;541753;;381705425302;44831;Millenials
Sweden;2004;male;5-14 years;3;570311;;381705425302;44831;Millenials
Sweden;2005;male;75+ years;117;311063;0.892;389042298377;45563;Silent
Sweden;2005;male;55-74 years;253;962782;0.892;389042298377;45563;Silent
Sweden;2005;male;35-54 years;297;1238835;0.892;389042298377;45563;Boomers
Sweden;2005;male;25-34 years;95;588142;0.892;389042298377;45563;Generation X
Sweden;2005;female;55-74 years;121;991544;0.892;389042298377;45563;Silent
Sweden;2005;male;15-24 years;68;569180;0.892;389042298377;45563;Millenials
Sweden;2005;female;35-54 years;135;1198561;0.892;389042298377;45563;Boomers
Sweden;2005;female;75+ years;48;486935;0.892;389042298377;45563;Silent
Sweden;2005;female;25-34 years;40;568205;0.892;389042298377;45563;Generation X
Sweden;2005;female;15-24 years;36;542149;0.892;389042298377;45563;Millenials
Sweden;2005;male;5-14 years;5;554489;0.892;389042298377;45563;Millenials
Sweden;2005;female;5-14 years;4;526739;0.892;389042298377;45563;Millenials
Sweden;2006;male;75+ years;114;312567;;420032121656;48977;Silent
Sweden;2006;male;55-74 years;265;979423;;420032121656;48977;Silent
Sweden;2006;male;35-54 years;284;1242768;;420032121656;48977;Boomers
Sweden;2006;male;25-34 years;79;586595;;420032121656;48977;Generation X
Sweden;2006;male;15-24 years;73;586123;;420032121656;48977;Millenials
Sweden;2006;female;35-54 years;143;1202882;;420032121656;48977;Boomers
Sweden;2006;female;75+ years;49;487029;;420032121656;48977;Silent
Sweden;2006;female;55-74 years;94;1005125;;420032121656;48977;Silent
Sweden;2006;female;15-24 years;51;557351;;420032121656;48977;Millenials
Sweden;2006;female;25-34 years;41;565463;;420032121656;48977;Generation X
Sweden;2006;female;5-14 years;2;511860;;420032121656;48977;Millenials
Sweden;2006;male;5-14 years;2;538858;;420032121656;48977;Millenials
Sweden;2007;male;75+ years;102;314248;;487816328342;56531;Silent
Sweden;2007;male;35-54 years;298;1251142;;487816328342;56531;Boomers
Sweden;2007;male;55-74 years;224;995361;;487816328342;56531;Silent
Sweden;2007;male;25-34 years;103;585980;;487816328342;56531;Generation X
Sweden;2007;male;15-24 years;69;604397;;487816328342;56531;Millenials
Sweden;2007;female;35-54 years;129;1210389;;487816328342;56531;Boomers
Sweden;2007;female;55-74 years;97;1018811;;487816328342;56531;Silent
Sweden;2007;female;75+ years;34;485845;;487816328342;56531;Silent
Sweden;2007;female;15-24 years;35;573531;;487816328342;56531;Millenials
Sweden;2007;female;25-34 years;28;562738;;487816328342;56531;Generation X
Sweden;2007;male;5-14 years;5;526368;;487816328342;56531;Generation Z
Sweden;2007;female;5-14 years;2;500349;;487816328342;56531;Generation Z
Sweden;2008;male;75+ years;108;315606;;513965650650;59155;Silent
Sweden;2008;male;55-74 years;263;1012224;;513965650650;59155;Silent
Sweden;2008;male;35-54 years;292;1258502;;513965650650;59155;Boomers
Sweden;2008;male;25-34 years;96;586538;;513965650650;59155;Generation X
Sweden;2008;male;15-24 years;96;619829;;513965650650;59155;Millenials
Sweden;2008;female;75+ years;42;483517;;513965650650;59155;Silent
Sweden;2008;female;55-74 years;88;1033770;;513965650650;59155;Silent
Sweden;2008;female;35-54 years;99;1217920;;513965650650;59155;Boomers
Sweden;2008;female;25-34 years;42;561352;;513965650650;59155;Generation X
Sweden;2008;female;15-24 years;40;588321;;513965650650;59155;Millenials
Sweden;2008;female;5-14 years;4;492594;;513965650650;59155;Generation Z
Sweden;2008;male;5-14 years;0;518331;;513965650650;59155;Generation Z
Sweden;2009;male;75+ years;109;316812;;429657033108;49070;Silent
Sweden;2009;male;55-74 years;261;1029075;;429657033108;49070;Silent
Sweden;2009;male;35-54 years;313;1266615;;429657033108;49070;Boomers
Sweden;2009;male;25-34 years;111;588185;;429657033108;49070;Generation X
Sweden;2009;male;15-24 years;91;632027;;429657033108;49070;Millenials
Sweden;2009;female;35-54 years;133;1226921;;429657033108;49070;Boomers
Sweden;2009;female;55-74 years;106;1048846;;429657033108;49070;Silent
Sweden;2009;female;75+ years;36;481488;;429657033108;49070;Silent
Sweden;2009;female;15-24 years;43;600839;;429657033108;49070;Millenials
Sweden;2009;female;25-34 years;33;561793;;429657033108;49070;Generation X
Sweden;2009;female;5-14 years;3;488574;;429657033108;49070;Generation Z
Sweden;2009;male;5-14 years;3;514747;;429657033108;49070;Generation Z
Sweden;2010;male;75+ years;101;318979;0.901;488377689565;55352;Silent
Sweden;2010;male;55-74 years;263;1044678;0.901;488377689565;55352;Silent
Sweden;2010;male;35-54 years;280;1273933;0.901;488377689565;55352;Generation X
Sweden;2010;male;25-34 years;106;593020;0.901;488377689565;55352;Generation X
Sweden;2010;male;15-24 years;87;639346;0.901;488377689565;55352;Millenials
Sweden;2010;female;55-74 years;105;1063334;0.901;488377689565;55352;Silent
Sweden;2010;female;35-54 years;100;1234672;0.901;488377689565;55352;Generation X
Sweden;2010;female;75+ years;34;480218;0.901;488377689565;55352;Silent
Sweden;2010;female;25-34 years;31;564791;0.901;488377689565;55352;Generation X
Sweden;2010;female;15-24 years;31;607958;0.901;488377689565;55352;Millenials
Sweden;2010;female;5-14 years;2;487899;0.901;488377689565;55352;Generation Z
Sweden;2010;male;5-14 years;1;514297;0.901;488377689565;55352;Generation Z
Sweden;2011;male;75+ years;86;322530;0.903;563109663291;63380;Silent
Sweden;2011;male;55-74 years;245;1059858;0.903;563109663291;63380;Boomers
Sweden;2011;male;35-54 years;263;1277205;0.903;563109663291;63380;Generation X
Sweden;2011;male;25-34 years;107;600789;0.903;563109663291;63380;Millenials
Sweden;2011;male;15-24 years;85;639416;0.903;563109663291;63380;Millenials
Sweden;2011;female;55-74 years;98;1077463;0.903;563109663291;63380;Boomers
Sweden;2011;female;35-54 years;103;1238769;0.903;563109663291;63380;Generation X
Sweden;2011;female;25-34 years;46;571231;0.903;563109663291;63380;Millenials
Sweden;2011;female;75+ years;38;479833;0.903;563109663291;63380;Silent
Sweden;2011;female;15-24 years;36;607514;0.903;563109663291;63380;Millenials
Sweden;2011;male;5-14 years;3;518467;0.903;563109663291;63380;Generation Z
Sweden;2011;female;5-14 years;2;491569;0.903;563109663291;63380;Generation Z
Sweden;2012;male;75+ years;109;327050;0.904;543880647757;60776;Silent
Sweden;2012;male;55-74 years;256;1074267;0.904;543880647757;60776;Boomers
Sweden;2012;male;35-54 years;257;1279633;0.904;543880647757;60776;Generation X
Sweden;2012;male;25-34 years;113;609527;0.904;543880647757;60776;Millenials
Sweden;2012;male;15-24 years;83;635011;0.904;543880647757;60776;Millenials
Sweden;2012;female;35-54 years;140;1241491;0.904;543880647757;60776;Generation X
Sweden;2012;female;75+ years;41;480219;0.904;543880647757;60776;Silent
Sweden;2012;female;55-74 years;89;1090751;0.904;543880647757;60776;Boomers
Sweden;2012;female;15-24 years;34;602499;0.904;543880647757;60776;Millenials
Sweden;2012;female;25-34 years;27;580871;0.904;543880647757;60776;Millenials
Sweden;2012;female;5-14 years;4;499876;0.904;543880647757;60776;Generation Z
Sweden;2012;male;5-14 years;1;527714;0.904;543880647757;60776;Generation Z
Sweden;2013;male;75+ years;110;333073;0.905;578742001488;64133;Silent
Sweden;2013;male;55-74 years;273;1086729;0.905;578742001488;64133;Boomers
Sweden;2013;male;35-54 years;266;1283078;0.905;578742001488;64133;Generation X
Sweden;2013;male;25-34 years;111;621904;0.905;578742001488;64133;Millenials
Sweden;2013;male;15-24 years;99;628573;0.905;578742001488;64133;Millenials
Sweden;2013;female;75+ years;48;481818;0.905;578742001488;64133;Silent
